DepMap_ID,stripped_cell_line_name,CCLE_Name,Alias,COSMICID,sex,source,Achilles_n_replicates,cell_line_NNMD,culture_type,culture_medium,cas9_activity,RRID,sample_collection_site,primary_or_metastasis,primary_disease,Subtype,age,Sanger_Model_ID,depmap_public_comments,lineage,lineage_subtype,lineage_sub_subtype,lineage_molecular_subtype
ACH-000928,JHUEM1,JHUEM1_ENDOMETRIUM,,,Female,RIKEN,2.0,-2.4794769,Adherent,DMEM:F12 (1:1) + 15% FBS,42.5,CVCL_4655,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,56,,,uterus,endometrial_adenocarcinoma,,
ACH-000929,NCIH2110,NCIH2110_LUNG,,1298351.0,Unknown,ATCC,2.0,-2.4709458,Adherent,RPMI + 10% FBS,32.2,CVCL_1530,pleural_effusion,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), unspecified",,SIDM00703,,lung,NSCLC,,
ACH-000930,HCC1569,HCC1569_BREAST,,907046.0,Female,ATCC,,,,,,CVCL_1255,breast,Primary,Breast Cancer,Carcinoma,70,SIDM00878,,breast,breast_carcinoma,ERneg_HER2pos,basal_A
ACH-000931,HMCB,HMCB_SKIN,CHL-1,,Female,ATCC,,,,,,CVCL_3317,skin,Primary,Skin Cancer,Melanoma,,SIDM00914,,skin,melanoma,,
ACH-000932,SNU1,SNU1_STOMACH,,908444.0,Male,ATCC,2.0,-4.3560968,Suspension,RPMI + 10% FBS,14.6,CVCL_0099,stomach,Metastasis,Gastric Cancer,Adenocarcinoma,44,SIDM01146,,gastric,gastric_adenocarcinoma,,
ACH-000933,SNU324,SNU324_PANCREAS,,,Male,KCLB,,,,,,CVCL_5051,pancreas,,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",50,,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000934,MDAMB361,MDAMB361_BREAST,,908121.0,Female,ATCC,,,,,,CVCL_0620,central_nervous_system,Metastasis,Breast Cancer,Carcinoma,40,SIDM00528,,breast,breast_carcinoma,ERpos_HER2pos,HER2_amp
ACH-000935,MDST8,MDST8_LARGE_INTESTINE,,1240173.0,Unknown,ECACC,3.0,-2.8505929,Adherent,DMEM + 10% FBS + 2mM Glutamine,27.8,CVCL_2588,large_intestine,,Colon/Colorectal Cancer,Adenocarcinoma,,SIDM00527,,colorectal,colorectal_adenocarcinoma,,
ACH-000936,EFO27,EFO27_OVARY,,906852.0,Female,DSMZ,2.0,-3.8527486000000004,Adherent,RPMI + 20% FBS + 1mM Sodium pyruvate + 0.1mM NEAA,28.2,CVCL_1192,abdomen,Metastasis,Ovarian Cancer,"Adenocarcinoma, endometrioid",36,SIDM01051,,ovary,ovary_adenocarcinoma,endometrioid,
ACH-000937,PF382,PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,909260.0,Female,DSMZ,2.0,-4.0738056,Suspension,RPMI + 10% FBS,28.8,CVCL_1641,pleural_effusion,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",6,SIDM00451,,blood,ALL,t_cell,
ACH-000938,NALM6,NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908158.0,Male,DSMZ,2.0,-4.1953207,Suspension,RPMI + 15% FBS,13.4,CVCL_0092,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Lymphoblastic Leukemia (ALL), B-cell",19,SIDM00429,,blood,ALL,b_cell,
ACH-000939,SKUT1,SKUT1_SOFT_TISSUE,,909732.0,Female,ATCC,2.0,-3.3198907999999996,Adherent,MEM + 10% FBS,50.4,CVCL_0533,endometrium,Primary,Sarcoma,Leiomyosarcoma,75,SIDM01113,,soft_tissue,leiomyosarcoma,,
ACH-000940,AN3CA,AN3CA_ENDOMETRIUM,,910781.0,Female,ATCC,,,,,,CVCL_0028,endometrium,Metastasis,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,55,SIDM00901,,uterus,endometrial_adenocarcinoma,,
ACH-000941,HEC1B,HEC1B_ENDOMETRIUM,,,Female,ATCC,2.0,-3.7065159,Adherent,MEM + 10% FBS,35.5,CVCL_0294,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,71,SIDM01241,,uterus,endometrial_adenocarcinoma,,
ACH-000942,HPBALL,HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,DSMZ,,,,,,CVCL_1820,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",14,,,blood,ALL,t_cell,
ACH-000943,RKO,RKO_LARGE_INTESTINE,,909698.0,Unknown,ATCC,3.0,-4.9916640999999995,Adherent,MEM + 10% FBS,50.9,CVCL_0504,Colon,Primary,Colon/Colorectal Cancer,Adenocarcinoma,,SIDM01090,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000944,NAMALWA,NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908159.0,Female,JCRB,,,,,,CVCL_0067,haematopoietic_and_lymphoid_tissue,,Lymphoma,"B-cell, Non-Hodgkins, Burkitts",3,SIDM00641,,lymphocyte,non_hodgkin_lymphoma,b_cell_burkitt,
ACH-000945,NCIH650,NCIH650_LUNG,,722066.0,Male,ATCC,,,,,,CVCL_1575,lung,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,SIDM01124,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000946,HEC265,HEC265_ENDOMETRIUM,,,Female,HSRRB,2.0,-3.5952085,Adherent,MEM + 15% FBS,16.2,CVCL_2928,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,,,,uterus,endometrial_adenocarcinoma,,
ACH-000947,OVK18,OVK18_OVARY,,1480371.0,Female,RIKEN,3.0,-4.4573856,Adherent,MEM + 10% FBS,17.7,CVCL_3770,ascites,Metastasis,Ovarian Cancer,"Adenocarcinoma, endometrioid",,SIDM00238,,ovary,ovary_adenocarcinoma,endometrioid,
ACH-000948,2313287,2313287_STOMACH,,910924.0,Male,DSMZ,2.0,-4.3390580000000005,Mixed adherent and suspension,RPMI + 10% FBS + 2mM Glutamine,5.9,CVCL_1046,stomach,Primary,Gastric Cancer,Adenocarcinoma,72,SIDM00980,,gastric,gastric_adenocarcinoma,,
ACH-000949,TGBC11TKB,TGBC11TKB_STOMACH,,909770.0,Female,RIKEN,0.0,0.00884175,Suspension,DMEM + 5% FBS,28,CVCL_1768,lymph_node,Metastasis,Gastric Cancer,Adenocarcinoma,,SIDM00251,,gastric,gastric_adenocarcinoma,,
ACH-000950,LOVO,LOVO_LARGE_INTESTINE,,907790.0,Male,ATCC,3.0,-2.1635841,Adherent,F12 + 10% FBS + 2mM Glutamax + 1.5g/l Sodium bicarbonate,46.6,CVCL_0399,lymph_node,Metastasis,Colon/Colorectal Cancer,Adenocarcinoma,56,SIDM00839,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000951,NCIH2342,NCIH2342_LUNG,,687819.0,Male,ATCC,,,,,,CVCL_1549,lung,Primary,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",55,SIDM00727,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000952,MDAPCA2B,MDAPCA2B_PROSTATE,,,Male,ATCC,,,,,,CVCL_4748,bone,Metastasis,Prostate Cancer,Adenocarcinoma,63,,,prostate,prostate_adenocarcinoma,,
ACH-000953,SUPT1,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sup-T1,909743.0,Male,ATCC,2.0,-2.7014953999999998,Suspension,RPMI + 10% FBS,7.1,CVCL_1714,pleural_effusion,Metastasis,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",8,SIDM01154,,blood,ALL,t_cell,
ACH-000954,HEC1A,HEC1A_ENDOMETRIUM,,,Female,ATCC,0.0,-1.8305333,Adherent,McCoy's 5A + 10% FBS,8.4,CVCL_0293,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,71,SIDM00595,,uterus,endometrial_adenocarcinoma,,
ACH-000955,SNU407,SNU407_LARGE_INTESTINE,,1660034.0,Male,KCLB,,,,,,CVCL_5058,soft_tissue,Metastasis,Colon/Colorectal Cancer,Adenocarcinoma,37,SIDM00214,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000956,22RV1,22RV1_PROSTATE,22-RV1,924100.0,Male,ATCC,,,,,,CVCL_1045,prostate,Primary,Prostate Cancer,Adenocarcinoma,,SIDM00499,,prostate,prostate_adenocarcinoma,,
ACH-000957,LS180,LS180_LARGE_INTESTINE,,998189.0,Female,ATCC,2.0,-2.6470498,Adherent,MEM + 10% FBS,47,CVCL_0397,Colon,Primary,Colon/Colorectal Cancer,Adenocarcinoma,58,SIDM00680,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000958,SW48,SW48_LARGE_INTESTINE,,909751.0,Female,ATCC,2.0,-2.542592,Mixed adherent and suspension,RPMI + 10% FBS,35.8,CVCL_1724,Colon,Primary,Colon/Colorectal Cancer,Adenocarcinoma,82,SIDM00837,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000959,SNUC4,SNUC4_LARGE_INTESTINE,,,Male,KCLB,2.0,-4.1119999,Suspension,RPMI + 10% heat inactivated FBS + 300mg/L L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,43,CVCL_5111,large_intestine,,Colon/Colorectal Cancer,Adenocarcinoma,35,SIDM00500,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000960,REH,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,909696.0,Female,ATCC,2.0,-4.1267401,Suspension,RPMI + 10% FBS,35,CVCL_1650,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Lymphoblastic Leukemia (ALL), B-cell",15,SIDM00447,,blood,ALL,b_cell,
ACH-000961,ISHIKAWAHERAKLIO02ER,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,,,Female,ECACC,2.0,-2.9752426,,MEM + 10% FBS,56.3,CVCL_6543,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,39,SIDM00037,,uterus,endometrial_adenocarcinoma,,
ACH-000962,OC314,OC314_OVARY,,909257.0,Female,ICLC,,,,,,CVCL_1616,ascites,Metastasis,Ovarian Cancer,"Cystadenocarcinoma, clear cell",39,SIDM00220,,ovary,ovary_adenocarcinoma,clear_cell,
ACH-000963,CCK81,CCK81_LARGE_INTESTINE,,1240123.0,Female,HSRRB,3.0,-1.64135,Adherent,MEM + 10% FBS,49.9,CVCL_2873,large_intestine,Metastasis,Colon/Colorectal Cancer,Adenocarcinoma,,SIDM00487,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000964,MOLT3,MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,NIBRI,,,,,,CVCL_0624,haematopoietic_and_lymphoid_tissue,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",19,SIDM00153,,blood,ALL,t_cell,
ACH-000965,RL952,RL952_ENDOMETRIUM,,930082.0,Female,ATCC,2.0,-4.8969687,Adherent,DMEM:F12  (1:1) + 5% FBS + 2mM L-glutamine + 5ug/ml Insulin + 0.01mg/ml Transferrin + 30nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM Beta estradiol,40.2,CVCL_0505,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenosquamous Carcinoma,65,SIDM01088,,uterus,endometrial_adenosquamous,,
ACH-000966,IGROV1,IGROV1_OVARY,,905968.0,Female,NCI/DCTD,,,,,,CVCL_1304,ovary,Primary,Ovarian Cancer,"Adenocarcinoma, mixed",47,SIDM00151,,ovary,ovary_adenocarcinoma,mixed_endometrioid_clear_cell,
ACH-000967,SNUC2A,SNUC2A_LARGE_INTESTINE,,,Female,ATCC,,,,,,CVCL_1709,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,43,SIDM00780,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000968,COLO792,COLO792_SKIN,,906814.0,Male,ECACC,2.0,-3.9277695,Adherent,RPMI + 10% FBS,36.8,CVCL_1134,central_nervous_system,Metastasis,Skin Cancer,Melanoma,62,SIDM00140,,skin,melanoma,,
ACH-000969,KM12,KM12_LARGE_INTESTINE,,905989.0,Unknown,JCRB,3.0,-3.2348974999999998,Mixed adherent and suspension,RPMI + 10% FBS,19.9,CVCL_1331,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,,SIDM00150,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000970,SNUC5,SNUC5_LARGE_INTESTINE,,1674021.0,Female,KCLB,,,,,,CVCL_5112,Colon,,Colon/Colorectal Cancer,Adenocarcinoma,77,SIDM00498,,colorectal,colorectal_adenocarcinoma,,
ACH-000971,HCT116,HCT116_LARGE_INTESTINE,,905936.0,Male,ATCC,,,,,,CVCL_0291,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,,SIDM00783,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000972,HEC151,HEC151_ENDOMETRIUM,,,Female,HSRRB,0.0,-1.5732431999999998,Adherent,MEM + 15% FBS,44,CVCL_2925,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,,,,uterus,endometrial_adenocarcinoma,,
ACH-000973,639V,639V_URINARY_TRACT,,906798.0,Male,ATCC,1.0,-5.77221,Adherent,DMEM + 10% FBS,20.3,CVCL_1048,urinary_tract,Primary,Bladder Cancer,Transitional Cell Carcinoma,69,SIDM00999,,urinary_tract,bladder_carcinoma,bladder_transitional_cell,
ACH-000974,SNGM,SNGM_ENDOMETRIUM,,909735.0,Female,HSRRB,2.0,-3.4898687000000006,Adherent,F12 + 20% FBS,9.8,CVCL_1707,lymph_node,Metastasis,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,52,SIDM00373,,uterus,endometrial_adenocarcinoma,,
ACH-000975,HCC2450,HCC2450_LUNG,,,Male,Academic lab,2.0,-4.8847947,Adherent,RPMI + 10% FBS,29.2,CVCL_5133,lung,,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",52,,,lung,NSCLC,NSCLC_squamous,
ACH-000976,HUCCT1,HUCCT1_BILIARY_TRACT,,907069.0,Male,HSRRB,2.0,-3.6686186000000003,Adherent,RPMI + 10% FBS,8.6,CVCL_0324,ascites,Metastasis,Bile Duct Cancer,"Cholangiocarcinoma, intrahepatic",,SIDM00587,,bile_duct,cholangiocarcinoma,intrahepatic,
ACH-000977,LNCAPCLONEFGC,LNCAPCLONEFGC_PROSTATE,"LNCAPCLONEFGC, LN-Cap-cloneFGC, LNCaP clone FGC",907788.0,Male,ATCC,2.0,-3.4838939,Adherent,RPMI + 10% FBS,2.8,CVCL_1379,lymph_node,Metastasis,Prostate Cancer,Adenocarcinoma,50,SIDM00683,,prostate,prostate_adenocarcinoma,,
ACH-000978,EN,EN_ENDOMETRIUM,,1240127.0,Female,DSMZ,2.0,-1.994358,Adherent,RPMI + 10% FBS,28,CVCL_2034,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,50,SIDM01045,,uterus,endometrial_adenocarcinoma,,
ACH-000979,DU145,DU145_PROSTATE,,905935.0,Male,ATCC,,,,,,CVCL_0105,central_nervous_system,Metastasis,Prostate Cancer,Adenocarcinoma,69,SIDM00120,,prostate,prostate_adenocarcinoma,,
ACH-000980,NCIH1155,NCIH1155_LUNG,,908467.0,Male,ATCC,2.0,-6.5195051,Adherent,DMEM:F12 (1:1) + 10% FBS + NEAA,25.8,CVCL_1456,lymph_node,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma",36,SIDM00651,,lung,NSCLC,NSCLC_large_cell,
ACH-000981,DND41,DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1297446.0,Male,DSMZ,0.0,-0.6435258,Suspension,RPMI + 20% FBS,16.6,CVCL_2022,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",13,SIDM00946,,blood,ALL,t_cell,
ACH-000982,GP2D,GP2D_LARGE_INTESTINE,,,Female,ECACC,,,,,,CVCL_2450,Colon,Primary,Colon/Colorectal Cancer,Adenocarcinoma,71,SIDM00536,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000983,KCL22,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1330931.0,Female,DSMZ,2.0,-4.6184126,Suspension,RPMI + 10% FBS,22,CVCL_2091,pleural_effusion,,Leukemia,"Chronic Myelogenous Leukemia (CML), blast crisis",32,SIDM01004,,blood,CML,blast_crisis,
ACH-000984,HEC6,HEC6_ENDOMETRIUM,,,Female,HSRRB,2.0,-2.9016777,Adherent,MEM + 15% FBS,38.1,CVCL_2931,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,,,,uterus,endometrial_adenocarcinoma,,
ACH-000985,LS411N,LS411N_LARGE_INTESTINE,,907794.0,Male,ATCC,,,,,,CVCL_1385,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,32,SIDM00660,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000986,HT115,HT115_LARGE_INTESTINE,,907289.0,Unknown,ECACC,3.0,-3.6900007000000006,Adherent,DMEM + 15% FBS + 2mM Glutamax,29.8,CVCL_2520,Colon,,Colon/Colorectal Cancer,Adenocarcinoma,,SIDM00534,,colorectal,colorectal_adenocarcinoma,,
ACH-000987,MEWO,MEWO_SKIN,,908128.0,Male,ATCC,,,,,,CVCL_0445,lymph_node,Metastasis,Skin Cancer,Melanoma,78,SIDM00545,,skin,melanoma,,
ACH-000988,MFE319,MFE319_ENDOMETRIUM,,1240174.0,Female,DSMZ,2.0,-3.8475344,Adherent,RPMI:MEM (1:1) + 20% heat inactivated FBS,42.1,CVCL_2112,endometrium,,Endometrial/Uterine Cancer,,81,SIDM00333,,uterus,endometrial_adenocarcinoma,,
ACH-000989,SNU175,SNU175_LARGE_INTESTINE,,1659928.0,Female,KCLB,0.0,-0.1019535,Mixed adherent and suspension,RPMI + 10% FBS,9.2,CVCL_5031,abdomen,Metastasis,Colon/Colorectal Cancer,"Adenocarcinoma, mucinous",56,SIDM00216,,colorectal,colorectal_adenocarcinoma,mucinous,MSI
ACH-000990,HEC108,HEC108_ENDOMETRIUM,,,Female,HSRRB,,,,,,CVCL_2923,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,,,,uterus,endometrial_adenocarcinoma,,
ACH-000991,SNU81,SNU81_LARGE_INTESTINE,,1660036.0,Male,KCLB,,,,,,CVCL_5098,Colon,,Colon/Colorectal Cancer,Adenocarcinoma,53,SIDM00193,,colorectal,colorectal_adenocarcinoma,,
ACH-000992,BICR18,BICR18_UPPER_AERODIGESTIVE_TRACT,,,Male,ECACC,,,,,,CVCL_2309,lymph_node,Metastasis,Head and Neck Cancer,Squamous Cell Carcinoma,,,,upper_aerodigestive,upper_aerodigestive_squamous,,
ACH-000993,JHUEM7,JHUEM7_ENDOMETRIUM,,,Female,RIKEN,2.0,-3.7088626000000002,Adherent,DMEM:F12 (1:1) + 10% FBS + NEAA,30.2,CVCL_4658,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,58,,,uterus,endometrial_adenocarcinoma,,
ACH-000994,HEC59,HEC59_ENDOMETRIUM,,,Female,HSRRB,2.0,-3.8919881000000003,Adherent,MEM + 15% FBS,33.5,CVCL_2930,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,,,,uterus,endometrial_adenocarcinoma,,
ACH-000995,JURKAT,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,998184.0,Male,DSMZ,2.0,-2.6180471,Adherent,RPMI + 10% FBS,18.8,CVCL_0065,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",,SIDM01016,,blood,ALL,t_cell,
ACH-000996,HEC251,HEC251_ENDOMETRIUM,,,Female,HSRRB,2.0,-2.9511907,Adherent,MEM + 0.15% FBS,17.4,CVCL_2927,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,,,,uterus,endometrial_adenocarcinoma,,
ACH-000997,HCT15,HCT15_LARGE_INTESTINE,,905937.0,Male,ATCC,,,,,,CVCL_0292,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,,SIDM00789,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000998,CW2,CW2_LARGE_INTESTINE,,910554.0,Female,RIKEN,0.0,-0.24287379999999997,Adherent,RPMI + 10% FBS,43.3,CVCL_1151,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,55,SIDM00282,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-000999,SNU1040,SNU1040_LARGE_INTESTINE,,1659823.0,Male,KCLB,0.0,-0.29448820000000003,Adherent,RPMI + 10% FBS,56.4,CVCL_5003,Colon,,Colon/Colorectal Cancer,Adenocarcinoma,34,SIDM00217,,colorectal,colorectal_adenocarcinoma,,MSI
ACH-001000,1321N1,1321N1_CENTRAL_NERVOUS_SYSTEM,,,Male,ECACC,,,,,,CVCL_0110,central_nervous_system,,Brain Cancer,Astrocytoma,,,,central_nervous_system,glioma,astrocytoma,
ACH-001001,143B,143B_BONE,,,Female,ATCC,1.0,-4.611524,Adherent,MEM + 10% FBS + 15ug/ml 5-BrdU,11,CVCL_2270,bone,Primary,Bone Cancer,Osteosarcoma,13,SIDM00804,,bone,osteosarcoma,,
ACH-001002,451LU,451LU_SKIN,,1287706.0,Male,,,,,,,CVCL_6357,lymph_node,Metastasis,Skin Cancer,Melanoma,,SIDM01240,,skin,melanoma,,
ACH-001007,A673STAG2KO16,A673STAG2KO16_ENGINEERED,A673-STAG2-KO-16,,Unknown,Academic lab,,,,,,,engineered,,Engineered,Ewings Sarcoma,,,,engineered_bone,Ewing_sarcoma,,
ACH-001008,A673STAG2KO45,A673STAG2KO45_ENGINEERED,A673-STAG2-KO-45,,Unknown,Academic lab,,,,,,,engineered,,Engineered,Ewings Sarcoma,,,,engineered_bone,Ewing_sarcoma,,
ACH-001009,A673STAG2NT14,A673STAG2NT14_ENGINEERED,A673-STAG2-NT-14,,Unknown,Academic lab,,,,,,,engineered,,Engineered,Ewings Sarcoma,,,,engineered_bone,Ewing_sarcoma,,
ACH-001010,A673STAG2NT23,A673STAG2NT23_ENGINEERED,A673-STAG2-NT-23,,Unknown,Academic lab,,,,,,,engineered,,Engineered,Ewings Sarcoma,,,,engineered_bone,Ewing_sarcoma,,
ACH-001011,ACCS,ACCS_URINARY_TRACT,,,Female,,,,,,,CVCL_6876,urinary_tract,,Bladder Cancer,Carcinoma,81,SIDM01166,,urinary_tract,bladder_carcinoma,,
ACH-001015,AZ521,AZ521_SMALL_INTESTINE,,,Male,Sigma-Aldrich,,,,,,CVCL_2862,stomach,,Gastric Cancer,Duodenal Adenocarcinoma,,,,gastric,duodenal_adenocarcinoma,,
ACH-001016,BECKER,BECKER_CENTRAL_NERVOUS_SYSTEM,,906746.0,Male,HSRRB,,,,,,CVCL_1093,central_nervous_system,,Brain Cancer,Glioma,57,SIDM00490,,central_nervous_system,glioma,,
ACH-001017,BGC823,BGC823_STOMACH,,,Male,,,,,,,CVCL_3360,stomach,,Gastric Cancer,Adenocarcinoma,62,,,gastric,gastric_adenocarcinoma,,
ACH-001018,BJHTERT,BJHTERT_FIBROBLAST,,,Unknown,Academic lab,,,,,,CVCL_6573,fibroblast,,Fibroblast,,,,,fibroblast,,,
ACH-001020,BT16,BT16_SOFT_TISSUE,,,Male,Academic lab,2.0,-2.0316383,Adherent,DMEM + 10% FBS,52.3,CVCL_M156,soft_tissue,,Rhabdoid,Atypical Teratoid Rhabdoid Tumor (ATRT),2,,,soft_tissue,ATRT,,
ACH-001021,C3A,C3A_LIVER,,910850.0,Male,ATCC,,,,,,CVCL_1098,liver,,Liver Cancer,Hepatocellular Carcinoma,15,SIDM01237,,liver,hepatocellular_carcinoma,,
ACH-001022,CBAGPN,CBAGPN_BONE,CB-AGPN,,Unknown,Academic lab,,,,,,CVCL_X981,bone,,Bone Cancer,Ewings Sarcoma,,,,bone,Ewing_sarcoma,,
ACH-001023,CGTHW1,CGTHW1_THYROID,,910568.0,Unknown,DSMZ,,,,,,CVCL_1120,thyroid,Metastasis,Thyroid Cancer,"Carcinoma, follicular",70,SIDM01248,,thyroid,thyroid_carcinoma,follicular,
ACH-001024,CHL1,CHL1_SKIN,HMCB,910853.0,Female,ATCC,,,,,,CVCL_1122,pleural_effusion,Metastasis,Skin Cancer,Melanoma,,SIDM01228,,skin,melanoma,,
ACH-001028,CHLA06ATRT,CHLA06ATRT_SOFT_TISSUE,,,Female,Academic lab,2.0,-5.765942099999999,Mixed adherent and suspension,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,45.2,CVCL_AQ42,central_nervous_system,,Rhabdoid,Atypical Teratoid Rhabdoid Tumor (ATRT),0.33,,,soft_tissue,ATRT,,
ACH-001029,CHLA10,CHLA10_BONE,,,Female,Children's Oncology Group,,,,,,CVCL_6583,lymph_node,,Bone Cancer,Ewings Sarcoma,14,,,bone,Ewing_sarcoma,,EWS_FLI
ACH-001030,CHLA218,CHLA218_BONE,,,Female,Children's Oncology Group,,,,,,CVCL_0B48,bone,,Bone Cancer,Ewings Sarcoma,,,,bone,Ewing_sarcoma,,
ACH-001031,CHLA266,CHLA266_SOFT_TISSUE,,,Female,Children's Oncology Group,2.0,-4.1815397,Adherent,IMDM + 20% FBS + 2mM Glutamax + 5ug/ml Insulin + 0.01mg/ml Transferrin + 30nM Selenium,35.8,CVCL_M149,soft_tissue,,Rhabdoid,Atypical Teratoid Rhabdoid Tumor (ATRT),2.5,,,soft_tissue,ATRT,,
ACH-001032,CHLA32,CHLA32_BONE,,,Female,Children's Oncology Group,,,,,,CVCL_M151,bone,,Bone Cancer,Ewings Sarcoma,8.5,,,bone,Ewing_sarcoma,,EWS_FLI
ACH-001033,CHLA57,CHLA57_BONE,,,Unknown,Children's Oncology Group,2.0,-1.960891,Suspension,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,45.5,CVCL_0B49,bone,,Bone Cancer,Ewings Sarcoma,,,,bone,Ewing_sarcoma,,
ACH-001034,CHLA9,CHLA9_BONE,,,Female,Children's Oncology Group,,,,,,CVCL_M150,bone,,Bone Cancer,Ewings Sarcoma,14,,,bone,Ewing_sarcoma,,EWS_FLI
ACH-001035,CHLA99,CHLA99_BONE,,,Male,Children's Oncology Group,,,,,,CVCL_0B50,bone,,Bone Cancer,Ewings Sarcoma,,,,bone,Ewing_sarcoma,,EWS_FLI
ACH-001036,CMK115,CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,HSRRB,,,,,,CVCL_0217,haematopoietic_and_lymphoid_tissue,,Leukemia,Acute Myelogenous Leukemia (AML),,SIDM01235,,blood,AML,,
ACH-001037,CMK86,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,HSRRB,,,,,,CVCL_2804,haematopoietic_and_lymphoid_tissue,,Leukemia,Acute Myelogenous Leukemia (AML),,,,blood,AML,,
ACH-001038,COGE352,COGE352_BONE,COG-E-352,,Male,Children's Oncology Group,2.0,-5.2944652,Mixed adherent and suspension,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,1.8,CVCL_M153,haematopoietic_and_lymphoid_tissue,,Bone Cancer,Ewings Sarcoma,17,,,bone,Ewing_sarcoma,,EWS_ERG
